date,order_id,company,company_region,product_id,product,customer_id,product_category01,product_category02,product_category03,quantity,unit,price_per_case,total_sales,year,month,month_name,day,day_name
2022-02-27,6120615,121,South,11931,AVO48CNV1,PMYFX,48,CNV,1,203,case,48,9744,2022,2,February,27,Sunday
2022-02-27,6460288,121,South,11385,AVO48CNV2,JQHDI,48,CNV,2,314,case,49,15386,2022,2,February,27,Sunday
2022-02-27,6218048,131,South,11501,AVO32CNV1,YEXWZ,32,CNV,1,223,case,36,8028,2022,2,February,27,Sunday
2022-02-27,6218048,131,South,11931,AVO48CNV1,YEXWZ,48,CNV,1,126,case,48,6048,2022,2,February,27,Sunday
2022-02-27,6218048,131,South,11385,AVO48CNV2,YEXWZ,48,CNV,2,130,case,49,6370,2022,2,February,27,Sunday
2022-02-27,6368387,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,76,case,47,3572,2022,2,February,27,Sunday
2022-02-27,6263665,131,North,11385,AVO48CNV2,EEWOP,48,CNV,2,229,case,49,11221,2022,2,February,27,Sunday
2022-02-27,6989411,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,488,case,35,17080,2022,2,February,27,Sunday
2022-02-27,6460288,121,South,11177,AVO32ORG0,JQHDI,32,ORG,0,191,case,43,8213,2022,2,February,27,Sunday
2022-02-27,6263665,131,North,11541,AVO60CNV1,EEWOP,60,CNV,1,243,case,35,8505,2022,2,February,27,Sunday
2022-02-27,6460288,121,South,11931,AVO48CNV1,JQHDI,48,CNV,1,122,case,48,5856,2022,2,February,27,Sunday
2022-02-27,6263665,131,North,11829,AVO32CNV2,EEWOP,32,CNV,2,103,case,47,4841,2022,2,February,27,Sunday
2022-02-27,6263665,131,North,11931,AVO48CNV1,EEWOP,48,CNV,1,167,case,48,8016,2022,2,February,27,Sunday
2022-02-27,6989411,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,47,case,47,2209,2022,2,February,27,Sunday
2022-02-27,6775678,131,South,11541,AVO60CNV1,QKCFN,60,CNV,1,254,case,35,8890,2022,2,February,27,Sunday
2022-02-27,6460288,121,South,11385,AVO48CNV2,JQHDI,48,CNV,2,304,case,49,14896,2022,2,February,27,Sunday
2022-02-27,6775678,131,South,11501,AVO32CNV1,QKCFN,32,CNV,1,261,case,36,9396,2022,2,February,27,Sunday
2022-02-27,6775678,131,South,11829,AVO32CNV2,QKCFN,32,CNV,2,292,case,47,13724,2022,2,February,27,Sunday
2022-02-28,6498469,121,South,11385,AVO48CNV2,DMKUT,48,CNV,2,139,case,35,4865,2022,2,February,28,Monday
2022-02-28,6498469,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,909,case,44,39996,2022,2,February,28,Monday
2022-02-28,6498469,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,354,case,49,17346,2022,2,February,28,Monday
2022-02-28,6995543,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,367,case,40,14680,2022,2,February,28,Monday
2022-02-28,6995543,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,350,case,44,15400,2022,2,February,28,Monday
2022-02-28,6995543,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,396,case,38,15048,2022,2,February,28,Monday
2022-02-28,6450389,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,76,case,49,3724,2022,2,February,28,Monday
2022-02-28,6203887,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,491,case,38,18658,2022,2,February,28,Monday
2022-02-28,6203887,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,156,case,44,6864,2022,2,February,28,Monday
2022-02-28,6203887,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,52,case,49,2548,2022,2,February,28,Monday
2022-02-28,6182221,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,157,case,49,7693,2022,2,February,28,Monday
2022-02-28,6182221,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,129,case,35,4515,2022,2,February,28,Monday
2022-02-28,6182221,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,286,case,45,12870,2022,2,February,28,Monday
2022-03-01,6282673,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,498,case,42,20916,2022,3,March,1,Tuesday
2022-03-01,6402420,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,540,case,50,27000,2022,3,March,1,Tuesday
2022-03-01,6152738,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,50,case,50,2500,2022,3,March,1,Tuesday
2022-03-01,6810006,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,59,case,50,2950,2022,3,March,1,Tuesday
2022-03-01,6282673,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,541,case,36,19476,2022,3,March,1,Tuesday
2022-03-01,6810006,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,102,case,42,4284,2022,3,March,1,Tuesday
2022-03-01,6810006,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,215,case,36,7740,2022,3,March,1,Tuesday
2022-03-01,6282673,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,63,case,50,3150,2022,3,March,1,Tuesday
2022-03-01,6402420,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,724,case,42,30408,2022,3,March,1,Tuesday
2022-03-01,6282872,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,412,case,37,15244,2022,3,March,1,Tuesday
2022-03-01,6282872,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,406,case,42,17052,2022,3,March,1,Tuesday
2022-03-01,6766110,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,222,case,41,9102,2022,3,March,1,Tuesday
2022-03-01,6282872,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,341,case,36,12276,2022,3,March,1,Tuesday
2022-03-01,6766110,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,141,case,38,5358,2022,3,March,1,Tuesday
2022-03-01,6766110,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,271,case,50,13550,2022,3,March,1,Tuesday
2022-03-02,6127750,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,202,case,39,7878,2022,3,March,2,Wednesday
2022-03-02,6127750,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,168,case,41,6888,2022,3,March,2,Wednesday
2022-03-02,6127750,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,228,case,44,10032,2022,3,March,2,Wednesday
2022-03-02,6857289,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,307,case,42,12894,2022,3,March,2,Wednesday
2022-03-02,6857289,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,120,case,42,5040,2022,3,March,2,Wednesday
2022-03-02,6857289,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,114,case,44,5016,2022,3,March,2,Wednesday
2022-03-02,6204611,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,392,case,39,15288,2022,3,March,2,Wednesday
2022-03-02,6204611,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,394,case,41,16154,2022,3,March,2,Wednesday
2022-03-02,6204611,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,456,case,35,15960,2022,3,March,2,Wednesday
2022-03-02,6760016,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,72,case,44,3168,2022,3,March,2,Wednesday
2022-03-02,6664457,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,774,case,41,31734,2022,3,March,2,Wednesday
2022-03-02,6871409,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,63,case,44,2772,2022,3,March,2,Wednesday
2022-03-02,6871409,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,151,case,41,6191,2022,3,March,2,Wednesday
2022-03-02,6871409,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,545,case,39,21255,2022,3,March,2,Wednesday
2022-03-02,6664457,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,408,case,44,17952,2022,3,March,2,Wednesday
2022-03-03,6576201,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,79,case,43,3397,2022,3,March,3,Thursday
2022-03-03,6787865,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,533,case,43,22919,2022,3,March,3,Thursday
2022-03-03,6188676,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,69,case,43,2967,2022,3,March,3,Thursday
2022-03-03,6188676,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,301,case,44,13244,2022,3,March,3,Thursday
2022-03-03,6188676,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,475,case,46,21850,2022,3,March,3,Thursday
2022-03-03,6483146,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,200,case,46,9200,2022,3,March,3,Thursday
2022-03-03,6483146,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,67,case,44,2948,2022,3,March,3,Thursday
2022-03-03,6483146,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,137,case,43,5891,2022,3,March,3,Thursday
2022-03-03,6787865,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,851,case,44,37444,2022,3,March,3,Thursday
2022-03-04,6993184,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,118,case,49,5782,2022,3,March,4,Friday
2022-03-04,6993184,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,283,case,45,12735,2022,3,March,4,Friday
2022-03-04,6993184,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,73,case,37,2701,2022,3,March,4,Friday
2022-03-04,6760590,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,779,case,45,35055,2022,3,March,4,Friday
2022-03-04,6956509,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,462,case,49,22638,2022,3,March,4,Friday
2022-03-04,6956509,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,285,case,45,12825,2022,3,March,4,Friday
2022-03-04,6588039,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,75,case,37,2775,2022,3,March,4,Friday
2022-03-04,6760590,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,457,case,37,16909,2022,3,March,4,Friday
2022-03-04,6956509,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,66,case,37,2442,2022,3,March,4,Friday
2022-03-05,6740905,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,335,case,39,13065,2022,3,March,5,Saturday
2022-03-05,6740905,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,32,case,35,1120,2022,3,March,5,Saturday
2022-03-05,6740905,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,311,case,44,13684,2022,3,March,5,Saturday
2022-03-05,6316934,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,73,case,35,2555,2022,3,March,5,Saturday
2022-03-05,6233867,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,276,case,35,9660,2022,3,March,5,Saturday
2022-03-05,6233867,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,248,case,44,10912,2022,3,March,5,Saturday
2022-03-05,6233867,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,307,case,39,11973,2022,3,March,5,Saturday
2022-03-06,6468822,131,North,11931,AVO48CNV1,ECMFN,48,CNV,1,288,case,37,10656,2022,3,March,6,Sunday
2022-03-06,6468822,131,North,11829,AVO32CNV2,ECMFN,32,CNV,2,324,case,50,16200,2022,3,March,6,Sunday
2022-03-06,6468822,131,North,11501,AVO32CNV1,ECMFN,32,CNV,1,177,case,38,6726,2022,3,March,6,Sunday
2022-03-06,6424823,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,299,case,37,11063,2022,3,March,6,Sunday
2022-03-06,6552611,121,South,11385,AVO48CNV2,YZPDL,48,CNV,2,122,case,49,5978,2022,3,March,6,Sunday
2022-03-06,6552611,121,South,11133,AVO60CNV2,YZPDL,60,CNV,2,137,case,44,6028,2022,3,March,6,Sunday
2022-03-06,6853847,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,35,case,50,1750,2022,3,March,6,Sunday
2022-03-06,6853847,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,485,case,37,17945,2022,3,March,6,Sunday
2022-03-06,6853847,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,402,case,37,14874,2022,3,March,6,Sunday
2022-03-06,6122443,131,South,11829,AVO32CNV2,QKCFN,32,CNV,2,277,case,50,13850,2022,3,March,6,Sunday
2022-03-06,6122443,131,South,11501,AVO32CNV1,QKCFN,32,CNV,1,295,case,38,11210,2022,3,March,6,Sunday
2022-03-06,6122443,131,South,11541,AVO60CNV1,QKCFN,60,CNV,1,254,case,37,9398,2022,3,March,6,Sunday
2022-03-06,6882884,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,90,case,50,4500,2022,3,March,6,Sunday
2022-03-06,6424823,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,124,case,50,6200,2022,3,March,6,Sunday
2022-03-06,6424823,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,102,case,37,3774,2022,3,March,6,Sunday
2022-03-06,6552611,121,South,11177,AVO32ORG0,YZPDL,32,ORG,0,139,case,45,6255,2022,3,March,6,Sunday
2022-03-06,6373235,121,South,11133,AVO60CNV2,WNUKP,60,CNV,2,207,case,40,8280,2022,3,March,6,Sunday
2022-03-07,6709598,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,51,case,39,1989,2022,3,March,7,Monday
2022-03-07,6580650,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,348,case,49,17052,2022,3,March,7,Monday
2022-03-07,6108454,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,396,case,49,19404,2022,3,March,7,Monday
2022-03-07,6874707,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,502,case,49,24598,2022,3,March,7,Monday
2022-03-07,6874707,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,339,case,47,15933,2022,3,March,7,Monday
2022-03-07,6283611,121,South,11385,AVO48CNV2,DMKUT,48,CNV,2,161,case,36,5796,2022,3,March,7,Monday
2022-03-07,6283611,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,832,case,47,39104,2022,3,March,7,Monday
2022-03-07,6108454,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,489,case,47,22983,2022,3,March,7,Monday
2022-03-07,6580650,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,108,case,39,4212,2022,3,March,7,Monday
2022-03-07,6283611,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,437,case,39,17043,2022,3,March,7,Monday
2022-03-07,6874707,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,39,case,39,1521,2022,3,March,7,Monday
2022-03-07,6406832,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,289,case,39,11271,2022,3,March,7,Monday
2022-03-07,6406832,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,185,case,36,6660,2022,3,March,7,Monday
2022-03-07,6406832,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,298,case,35,10430,2022,3,March,7,Monday
2022-03-07,6580650,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,188,case,47,8836,2022,3,March,7,Monday
2022-03-07,6108454,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,379,case,47,17813,2022,3,March,7,Monday
2022-03-08,6510713,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,209,case,35,7315,2022,3,March,8,Tuesday
2022-03-08,6510713,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,273,case,36,9828,2022,3,March,8,Tuesday
2022-03-08,6304739,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,38,case,42,1596,2022,3,March,8,Tuesday
2022-03-08,6304739,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,380,case,49,18620,2022,3,March,8,Tuesday
2022-03-08,6304739,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,346,case,50,17300,2022,3,March,8,Tuesday
2022-03-08,6510713,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,180,case,42,7560,2022,3,March,8,Tuesday
2022-03-08,6474275,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,492,case,37,18204,2022,3,March,8,Tuesday
2022-03-08,6870461,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,347,case,50,17350,2022,3,March,8,Tuesday
2022-03-08,6870461,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,99,case,49,4851,2022,3,March,8,Tuesday
2022-03-08,6870461,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,109,case,42,4578,2022,3,March,8,Tuesday
2022-03-08,6835628,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,70,case,42,2940,2022,3,March,8,Tuesday
2022-03-08,6135346,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,782,case,49,38318,2022,3,March,8,Tuesday
2022-03-08,6135346,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,443,case,42,18606,2022,3,March,8,Tuesday
2022-03-08,6474275,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,376,case,50,18800,2022,3,March,8,Tuesday
2022-03-08,6474275,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,345,case,49,16905,2022,3,March,8,Tuesday
2022-03-09,6733420,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,349,case,44,15356,2022,3,March,9,Wednesday
2022-03-09,6591268,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,46,case,44,2024,2022,3,March,9,Wednesday
2022-03-09,6868587,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,54,case,44,2376,2022,3,March,9,Wednesday
2022-03-09,6591268,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,544,case,50,27200,2022,3,March,9,Wednesday
2022-03-09,6874308,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,128,case,44,5632,2022,3,March,9,Wednesday
2022-03-09,6874308,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,88,case,43,3784,2022,3,March,9,Wednesday
2022-03-09,6874308,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,322,case,50,16100,2022,3,March,9,Wednesday
2022-03-09,6192470,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,183,case,44,8052,2022,3,March,9,Wednesday
2022-03-09,6733420,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,781,case,43,33583,2022,3,March,9,Wednesday
2022-03-09,6192470,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,156,case,49,7644,2022,3,March,9,Wednesday
2022-03-09,6591268,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,279,case,43,11997,2022,3,March,9,Wednesday
2022-03-09,6192470,121,South,11133,AVO60CNV2,IEHDJ,60,CNV,2,241,case,40,9640,2022,3,March,9,Wednesday
2022-03-09,6850819,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,428,case,48,20544,2022,3,March,9,Wednesday
2022-03-09,6850819,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,409,case,43,17587,2022,3,March,9,Wednesday
2022-03-09,6850819,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,304,case,50,15200,2022,3,March,9,Wednesday
2022-03-10,6233575,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,526,case,36,18936,2022,3,March,10,Thursday
2022-03-10,6957799,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,553,kg,36,19908,2022,3,March,10,Thursday
2022-03-10,6275670,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,58,case,36,2088,2022,3,March,10,Thursday
2022-03-10,6957799,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,2237,kg,42,93954,2022,3,March,10,Thursday
2022-03-10,6442221,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,99,case,43,4257,2022,3,March,10,Thursday
2022-03-10,6957799,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,5164,kg,43,222052,2022,3,March,10,Thursday
2022-03-10,6442221,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,104,case,42,4368,2022,3,March,10,Thursday
2022-03-10,6233575,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,894,case,42,37548,2022,3,March,10,Thursday
2022-03-10,6442221,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,212,case,36,7632,2022,3,March,10,Thursday
2022-03-11,6591674,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,395,case,41,16195,2022,3,March,11,Friday
2022-03-11,6798877,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,72,case,41,2952,2022,3,March,11,Friday
2022-03-11,6591674,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,774,case,49,37926,2022,3,March,11,Friday
2022-03-11,6588300,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,190,case,45,8550,2022,3,March,11,Friday
2022-03-11,6720483,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,447,case,45,20115,2022,3,March,11,Friday
2022-03-11,6720483,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,315,case,49,15435,2022,3,March,11,Friday
2022-03-11,6720483,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,40,case,41,1640,2022,3,March,11,Friday
2022-03-11,6588300,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,274,case,49,13426,2022,3,March,11,Friday
2022-03-11,6588300,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,236,case,41,9676,2022,3,March,11,Friday
2022-03-12,6853491,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,83,case,50,4150,2022,3,March,12,Saturday
2022-03-12,6711949,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,428,case,46,19688,2022,3,March,12,Saturday
2022-03-12,6711949,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,29,case,50,1450,2022,3,March,12,Saturday
2022-03-12,6711949,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,449,case,45,20205,2022,3,March,12,Saturday
2022-03-12,6901953,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,301,case,50,15050,2022,3,March,12,Saturday
2022-03-12,6901953,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,257,case,46,11822,2022,3,March,12,Saturday
2022-03-12,6901953,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,138,case,45,6210,2022,3,March,12,Saturday
2022-03-13,6666695,131,South,11501,AVO32CNV1,YEXWZ,32,CNV,1,204,case,36,7344,2022,3,March,13,Sunday
2022-03-13,6666695,131,South,11931,AVO48CNV1,YEXWZ,48,CNV,1,105,case,43,4515,2022,3,March,13,Sunday
2022-03-13,6508202,131,North,11501,AVO32CNV1,QVDHN,32,CNV,1,237,case,36,8532,2022,3,March,13,Sunday
2022-03-13,6508202,131,North,11931,AVO48CNV1,QVDHN,48,CNV,1,284,case,43,12212,2022,3,March,13,Sunday
2022-03-13,6508202,131,North,11385,AVO48CNV2,QVDHN,48,CNV,2,123,case,49,6027,2022,3,March,13,Sunday
2022-03-13,6758929,121,South,11177,AVO32ORG0,YZPDL,32,ORG,0,132,case,48,6336,2022,3,March,13,Sunday
2022-03-13,6758929,121,South,11385,AVO48CNV2,YZPDL,48,CNV,2,143,case,49,7007,2022,3,March,13,Sunday
2022-03-13,6758929,121,South,11133,AVO60CNV2,YZPDL,60,CNV,2,102,case,47,4794,2022,3,March,13,Sunday
2022-03-13,6724551,121,South,11133,AVO60CNV2,UWEJC,60,CNV,2,262,case,36,9432,2022,3,March,13,Sunday
2022-03-13,6666695,131,South,11385,AVO48CNV2,YEXWZ,48,CNV,2,153,case,49,7497,2022,3,March,13,Sunday
2022-03-13,6282502,131,South,11385,AVO48CNV2,SGTJP,48,CNV,2,112,case,49,5488,2022,3,March,13,Sunday
2022-03-13,6282502,131,South,11829,AVO32CNV2,SGTJP,32,CNV,2,104,case,45,4680,2022,3,March,13,Sunday
2022-03-13,6282502,131,South,11501,AVO32CNV1,SGTJP,32,CNV,1,124,case,36,4464,2022,3,March,13,Sunday
2022-03-13,6255085,121,South,11931,AVO48CNV1,PMYFX,48,CNV,1,214,case,43,9202,2022,3,March,13,Sunday
2022-03-13,6217440,131,South,11541,AVO60CNV1,QKCFN,60,CNV,1,286,case,40,11440,2022,3,March,13,Sunday
2022-03-13,6152589,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,341,case,40,13640,2022,3,March,13,Sunday
2022-03-13,6724551,121,South,11385,AVO48CNV2,UWEJC,48,CNV,2,106,case,49,5194,2022,3,March,13,Sunday
2022-03-13,6724551,121,South,11177,AVO32ORG0,UWEJC,32,ORG,0,288,case,48,13824,2022,3,March,13,Sunday
2022-03-13,6724551,121,South,11385,AVO48CNV2,UWEJC,48,CNV,2,120,case,49,5880,2022,3,March,13,Sunday
2022-03-13,6972268,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,372,kg,45,16740,2022,3,March,13,Sunday
2022-03-13,6255085,121,South,11829,AVO32CNV2,PMYFX,32,CNV,2,204,case,45,9180,2022,3,March,13,Sunday
2022-03-13,6972268,131,North,11931,AVO48CNV1,QPDXK,48,CNV,1,5085,kg,43,218655,2022,3,March,13,Sunday
2022-03-13,6724551,121,South,11829,AVO32CNV2,UWEJC,32,CNV,2,321,case,45,14445,2022,3,March,13,Sunday
2022-03-13,6152589,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,112,case,43,4816,2022,3,March,13,Sunday
2022-03-13,6152589,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,151,case,45,6795,2022,3,March,13,Sunday
2022-03-13,6217440,131,South,11829,AVO32CNV2,QKCFN,32,CNV,2,295,case,45,13275,2022,3,March,13,Sunday
2022-03-13,6217440,131,South,11501,AVO32CNV1,QKCFN,32,CNV,1,258,case,36,9288,2022,3,March,13,Sunday
2022-03-13,6972268,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,5570,kg,40,222800,2022,3,March,13,Sunday
2022-03-13,6687252,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,92,case,45,4140,2022,3,March,13,Sunday
2022-03-14,6470075,121,South,11541,AVO60CNV1,AYDYA,60,CNV,1,150,case,42,6300,2022,3,March,14,Monday
2022-03-14,6470075,121,South,11829,AVO32CNV2,AYDYA,32,CNV,2,120,case,50,6000,2022,3,March,14,Monday
2022-03-14,6470075,121,South,11931,AVO48CNV1,AYDYA,48,CNV,1,52,case,50,2600,2022,3,March,14,Monday
2022-03-14,6115122,131,North,11541,AVO60CNV1,QPDXK,60,CNV,1,501,case,42,21042,2022,3,March,14,Monday
2022-03-14,6164518,131,North,11541,AVO60CNV1,SIODI,60,CNV,1,334,case,42,14028,2022,3,March,14,Monday
2022-03-14,6164518,131,North,11931,AVO48CNV1,SIODI,48,CNV,1,334,case,50,16700,2022,3,March,14,Monday
2022-03-14,6164518,131,North,11501,AVO32CNV1,SIODI,32,CNV,1,424,case,35,14840,2022,3,March,14,Monday
2022-03-14,6966389,121,South,11829,AVO32CNV2,XFORT,32,CNV,2,99,case,50,4950,2022,3,March,14,Monday
2022-03-14,6247801,121,South,11931,AVO48CNV1,DMKUT,48,CNV,1,814,case,50,40700,2022,3,March,14,Monday
2022-03-14,6247801,121,South,11829,AVO32CNV2,DMKUT,32,CNV,2,511,case,50,25550,2022,3,March,14,Monday
2022-03-14,6247801,121,South,11385,AVO48CNV2,DMKUT,48,CNV,2,102,case,42,4284,2022,3,March,14,Monday
2022-03-14,6994890,121,South,11385,AVO48CNV2,IEHDJ,48,CNV,2,145,case,42,6090,2022,3,March,14,Monday
2022-03-14,6994890,121,South,11829,AVO32CNV2,IEHDJ,32,CNV,2,151,case,50,7550,2022,3,March,14,Monday
2022-03-14,6115122,131,North,11829,AVO32CNV2,QPDXK,32,CNV,2,34,case,50,1700,2022,3,March,14,Monday
